episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,final_xy_bucket,min_xy_bucket,mean_action_z,mean_action_xy_norm,last_action_x,last_action_y,last_action_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,hole_half_size,peg_radius,hole_clearance
40,850040,collision,False,True,False,12,-288.0842123022046,0.03546875146908764,0.049476152863606626,0.01619914892830341,0.049476152863606626,far_>=0.030,off_0.015_0.030,0.002340093080420047,0.00645600512044094,0.004981108009815216,0.0042890580371022224,0.0009437142871320248,1.0169476959503791,0.00019986127430237787,2,0.6476410419286011,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.028184417889768328,0.012389530574173684,0.015794887315594645
41,850041,collision,False,True,False,6,-292.74283903669823,0.051002119509509766,0.04961957705970399,0.051002119509509766,0.04961957705970399,far_>=0.030,far_>=0.030,0.0032449481077492237,0.005928199019222401,-0.004992070607841015,0.003575928509235382,0.00454020407050848,1.0893666998973346,0.00014626953428684928,2,0.6756266212476312,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02874379875168369,0.012192262325180983,0.016551536426502707
42,850042,collision,False,True,False,15,-282.8862473593611,0.033545479098242695,0.04911247259729734,0.02890703567722003,0.04911247259729734,far_>=0.030,off_0.015_0.030,0.002833351632580161,0.0061309795009102976,0.004781722091138363,0.004850422963500023,0.0019569569267332554,1.0278540621446326,9.48943086070053e-05,2,0.6194794978293261,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025860148735830927,0.01233459105868431,0.013525557677146617
43,850043,success,True,False,False,27,152.94867529899466,0.0040731322496066705,0.008312180557856208,0.0040731322496066705,0.006858440721699166,aligned_<0.005,aligned_<0.005,0.0035696672448129567,0.005983015536564129,-0.003500542836263776,0.004048323258757591,0.004658871330320835,0.8888441779291926,0.0001244060068746608,2,0.6353617903765977,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.02849357128520207,0.012264753165775735,0.016228818119426336
44,850044,collision,False,True,False,6,-293.21519311384435,0.04290964721304242,0.04870204984005144,0.04290964721304242,0.04870204984005144,far_>=0.030,far_>=0.030,0.0031142632166544595,0.005756369104025899,-0.004970375448465347,0.00309034064412117,0.004533205181360245,0.9629435583571173,3.8841676987704465e-05,2,0.565314016545368,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025599495727468585,0.012295609500681513,0.013303886226787073
45,850045,success,True,False,False,26,150.4968505784617,0.0034054059831595167,0.008588159774962079,0.0034054059831595167,0.007008006433167346,aligned_<0.005,aligned_<0.005,0.003071769973478065,0.005474530809531085,-0.002144114812836051,0.0031581763178110123,0.003918055444955826,1.0449945307708295,8.105372010942551e-06,2,0.666828489550382,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.028749701302210492,0.012351683517972894,0.0163980177842376
46,850046,collision,False,True,False,7,-292.5627245098712,0.05389014548299912,0.048680766859092284,0.05389014548299912,0.048680766859092284,far_>=0.030,far_>=0.030,0.004574132684086051,0.005862077149954825,-0.0049997069872915745,0.004613871686160564,0.00482601672410965,0.8101930890838237,0.000139694833217628,2,0.5660749647082145,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.025236816998071596,0.012163207222354186,0.01307360977571741
47,850047,success,True,False,False,28,162.37648478669627,0.004386424444406229,0.007704855259374699,0.004386424444406229,0.007036962440902461,aligned_<0.005,aligned_<0.005,0.004249976182888661,0.006240478285419857,-0.0029446398839354515,0.004034970887005329,0.00474096555262804,0.8435129319574508,0.0001312886356981705,2,0.5943572055283601,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.027217817085812612,0.011736121181106866,0.015481695904705746
48,850048,success,True,False,False,20,139.56508186915684,0.004362091959369368,0.008055443857231781,0.002698040830700205,0.005967379843945686,aligned_<0.005,aligned_<0.005,0.0021605281508527696,0.005692155223789191,0.004778752103447914,0.0036338716745376587,0.004405229352414608,0.8832785931469737,0.0002373835350804457,2,0.5537341958067353,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.02632435941778051,0.01203793863204835,0.014286420785732161
49,850049,success,True,False,False,20,146.21885229414366,0.0046296247145086785,0.007616754817259985,0.0046296247145086785,0.007616754817259985,aligned_<0.005,aligned_<0.005,0.0034168240847066043,0.00648195878987818,0.00341904629021883,0.004698467440903187,0.0041208695620298386,1.0960143330646783,0.0002220013448009846,2,0.5544945477340851,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02585503470911262,0.011653542291385127,0.014201492417727491
50,850050,collision,False,True,False,7,-290.2261426895242,0.031183698429983378,0.0494636311381742,0.031183698429983378,0.0494636311381742,far_>=0.030,far_>=0.030,0.0041472021756427625,0.006837142327946836,0.004432376474142075,0.004493785090744495,0.004531974904239178,1.0360515223664981,0.0001590656479451854,2,0.5880994844404751,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.0285630950568374,0.012247610581274711,0.016315484475562688
51,850051,success,True,False,False,55,204.55443395684904,0.00492248319373329,0.007729915144543464,0.00492248319373329,0.0070480095369691576,aligned_<0.005,aligned_<0.005,0.003403812587599863,0.005272583925291705,0.004506747238337994,0.0009884955361485481,-0.00015024375170469284,0.8673428888531374,0.0002107166209074561,2,0.6734484991540218,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.027751490276111825,0.011981263981281935,0.015770226294829888
52,850052,collision,False,True,False,8,-289.12308875680696,0.024482091412475003,0.04840553304443773,0.016548659915556194,0.04840553304443773,off_0.015_0.030,off_0.015_0.030,0.002988927939441055,0.006584579552293475,0.004913506098091602,-0.004904165863990784,-0.00019322242587804794,1.0541707939733906,9.482569224362905e-05,2,0.6693821623860766,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02880815378279913,0.012268667123218504,0.016539486659580625
53,850053,collision,False,True,False,6,-294.72123837089123,0.05284205262322695,0.04935369168090109,0.05284205262322695,0.04935369168090109,far_>=0.030,far_>=0.030,0.003500963794067502,0.005618615679046988,-0.00499842269346118,-0.0023465545382350683,0.004737759940326214,0.9718834462510892,6.521066240250673e-07,2,0.6305197421684869,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025127935915565013,0.01220117189019158,0.012926764025373433
