episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
38,150038,success,True,False,False,14,134.77573759557666,0.004840691919468253,0.007983717742958585,0.8922293700317836,0.0006129068400005331,2,0.656535913758101,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7074538406120285,1.525054672398473,1.512118936689264,1.1194747700681233
39,150039,success,True,False,False,50,190.89835468018651,0.004969866936227618,0.007798976219774101,0.8582437764451999,0.0006278619688172182,2,0.5688346290703425,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7201285376168662,1.405612294740678,1.3039462246825193,1.0171245864516096
40,150040,success,True,False,False,43,163.28765502091517,0.004755356997817297,0.007951869003034906,0.8838434166856989,0.00069829130129158,2,0.6892610747943195,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.722684056602527,1.7078915016038787,1.344523651527461,1.1045457344038077
41,150041,collision,False,True,False,6,-294.8702313684285,0.061216135638546276,0.048276559035998035,0.8109585247732313,0.0005565517244537,2,0.6003279480421362,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5289503507184017,1.1582305986937276,1.466427516555895,0.6618340545084621
42,150042,success,True,False,False,40,165.5008496875867,0.0031679708634815783,0.007924420720300418,0.8281249076173198,0.0007475319198601352,2,0.569786700878073,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6826233518506428,1.580872277918412,1.4867626993053822,1.0925894542664731
43,150043,success,True,False,False,39,160.57421992711437,0.004877377678027394,0.007755892218870408,0.8226500011329355,0.0006374297631322618,2,0.5819056978454533,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7217878478819533,1.4651142602155034,1.2151676405977576,0.9293612735913453
44,150044,collision,False,True,False,6,-294.3252924762367,0.041780798708239524,0.04805534842298087,0.8851781701702139,0.000761963088124663,2,0.6976074747960512,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.225876050493911,1.0628721931240033,1.1660854855362246,0.7133109464538779
45,150045,success,True,False,False,39,179.69073087401227,0.004915149515129313,0.007793427479312887,0.8680091157667531,0.0005801556823639486,2,0.6202917471057201,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6718806910351636,1.561030118577026,1.2274750626599564,1.0267783992854844
46,150046,success,True,False,False,31,161.4537591513331,0.004994593864961713,0.007792248362399223,0.8507952806225706,0.0007229261385201445,2,0.6387189202708592,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.730995292415416,1.478180254155556,1.361588168075131,1.0303929981295674
47,150047,success,True,False,False,18,148.69357277546618,0.004255779158102268,0.008043169638747516,0.856764577812009,0.0006890614984468056,2,0.6705173600670887,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7055943274545349,1.42807397282653,1.5002045405851234,1.128319790076914
