episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
190,150190,success,True,False,False,31,152.05339836790338,0.001126666359131747,0.008016006326152403,0.9541345119194828,0.0007955297969559109,2,0.8437280533310114,mid_0.90_1.10,high_>=0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.7199131997789174,1.6996900897287275,1.3880067878130045,1.2651006680084298
191,150191,success,True,False,False,10,142.3757122276075,0.004560489454411502,0.007523981590538131,0.9142078169107248,0.0001765891509990774,0,0.9816189455416426,mid_0.90_1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|low_<0.00025,1.6686182169859451,1.4625176795536297,1.473825824691028,1.3255901303366313
192,150192,success,True,False,False,38,186.10383692529567,0.004901633518304377,0.007819955436955905,0.870280731227585,0.00046271223975734944,0,0.9619183509787164,low_<0.90,mid_0.00025_0.00055,delay_0,high_>=0.85,delay_0|high_>=0.85|low_<0.90|mid_0.00025_0.00055,1.5044281116317244,1.4642189250044937,1.13823897459148,0.984014403159181
193,150193,success,True,False,False,22,154.48025193908845,0.004159882094180287,0.008119991477490651,0.95456987076748,0.0005326860813886016,2,0.9571089082727713,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7267466639918578,1.7320507688545248,1.6254123087409473,1.4350147237698978
194,150194,success,True,False,False,20,158.62786878711103,0.004817319770662009,0.007970518218897493,1.1352590118048544,0.0004557374313697076,1,0.8785377946931864,high_>1.10,mid_0.00025_0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|high_>1.10|mid_0.00025_0.00055,1.7068515907542996,1.7305808740655422,1.4018270893539182,1.4323976681761712
195,150195,success,True,False,False,47,219.4703442692368,0.004915573865674876,0.00779614465700329,1.0138311532516897,0.0006381963754600331,0,0.7451138835152951,mid_0.90_1.10,high_>=0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.608116002053533,1.4864362223097893,1.275084866520824,1.22561829230024
196,150196,success,True,False,False,12,138.7039243112587,0.002134454923401204,0.007939818190540238,0.942400656767965,0.00027621229700307536,1,0.951818316457469,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7304761724855622,1.637814702607831,1.4548709935925033,1.3305526911932757
197,150197,success,True,False,False,19,156.68703962734256,0.0048548811237472825,0.00792217532520556,0.9536143448576727,0.0004509399138493492,0,0.6046917040223972,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.7316750609668332,1.582255253362794,1.547515142351476,1.315494210464721
198,150198,success,True,False,False,22,164.67317736468513,0.004965140304538381,0.007713772274812514,1.0896858823417988,0.00022080310896851457,0,0.6242163205336225,mid_0.90_1.10,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|low_<0.00025,1.7241326245589523,1.7320507688545248,1.2876756929561355,1.2513557085882696
199,150199,success,True,False,False,8,138.38775105121084,0.004113689767261484,0.004308845911743631,1.1700476519078997,0.0002930031155955807,0,0.8623322802212223,high_>1.10,mid_0.00025_0.00055,delay_0,high_>=0.85,delay_0|high_>=0.85|high_>1.10|mid_0.00025_0.00055,1.4016699013546374,1.5333860824256291,1.2482163942134323,1.3487224603022625
