episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
157,150157,success,True,False,False,30,165.5581535569653,0.001769993918356044,0.007923150153476555,0.8040268612885791,0.00046551281311317077,2,0.7101379459073675,low_<0.90,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|low_<0.90|mid_0.00025_0.00055,1.7186931363295603,1.4677451400635813,1.5985962071561652,1.1884567451608794
158,150158,success,True,False,False,28,180.6332073677502,0.004999472151653889,0.007824495481599247,1.1976000712913544,0.0003919987930251587,1,0.9010898802438634,high_>1.10,mid_0.00025_0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|high_>1.10|mid_0.00025_0.00055,1.7307702399942344,1.7320507688545248,1.4516035027212666,1.4835376891172642
159,150159,success,True,False,False,12,149.13667337252926,0.0036184901329435744,0.007640952326747774,1.0614387707283304,0.0003839620846272115,0,0.720998759580206,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7238975895433595,1.7320507688545248,1.5518564233495462,1.4840468383375578
160,150160,success,True,False,False,38,162.8385059762464,0.0024622069375442846,0.008007136518144997,0.9850344248116298,0.00013858416690600218,2,0.7071544625770172,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.726085817834973,1.7132903148666305,1.5346903410856185,1.347972441028114
161,150161,success,True,False,False,21,148.9062483137905,0.002215189380505676,0.008057092612858363,1.175894389430121,9.190192033937991e-05,1,0.7313506603347603,high_>1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|low_<0.00025,1.695623473276761,1.7320507688545248,1.3874940522702304,1.3675793219039778
162,150162,success,True,False,False,27,169.10476578031634,0.0028289333118845794,0.008008631710547331,1.0650568122896416,0.0007780335832705388,1,0.7504364359611603,mid_0.90_1.10,high_>=0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.5582097771096242,1.5824056242976823,1.3501661423170117,1.2791652355233252
163,150163,success,True,False,False,17,155.84638987263548,0.0034860563175074513,0.007958829923994437,1.1590967560264351,0.0005903891883725008,0,0.5949555381887514,high_>1.10,high_>=0.00055,delay_0,low_<0.70,delay_0|low_<0.70|high_>1.10|high_>=0.00055,1.658223102509178,1.7320507688545248,1.4154863868715628,1.421402175646241
164,150164,success,True,False,False,38,179.31704041083813,0.0038185138530651506,0.007955011743980167,1.172982578617112,0.0006815669738823801,1,0.6061950447298716,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,1.699034575025653,1.7320507688545248,1.440362012189976,1.4006489110158398
165,150165,collision,False,True,False,130,-82.83329392944762,0.03853736192399457,0.0747068378003346,0.9479560227151258,0.0002570706362681206,0,0.6643212932639231,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.732017646849287,1.7131656248753109,1.318400482981148,1.229670447904347
166,150166,success,True,False,False,30,165.31318418675284,0.004944055508290725,0.007999043742794809,1.1695144125928474,0.0007460389031290706,2,0.8882066734608938,high_>1.10,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|high_>1.10|high_>=0.00055,1.7234448782690874,1.7320507688545248,1.54998496413445,1.5038748326230433
